GO	obs	exp	oddsratio	p_val	pval_adj
osteoclast differentiation	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
cytokine production	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
B cell homeostasis	3	6.027586206896552	0.4977116704805492	0.9046716876449133	1.0
negative regulation of NF-kappaB transcription factor activity	12	5.996551724137931	2.001150086256469	0.167265099723939	1.0
negative regulation of inflammatory response	10	22.728459530026107	0.4399770246984492	0.9873940274014043	1.0
phototransduction	3	7.540983606557377	0.3978260869565217	0.9508490424443184	1.0
cleavage furrow	6	3.003442340791738	1.997707736389685	0.31654407421584707	1.0
receptor tyrosine kinase binding	8	3.0	2.6666666666666665	0.1679550959225977	1.0
epidermal growth factor receptor signaling pathway	9	2.9982788296041307	3.0017221584385765	0.11937417228029341	1.0
response to organic substance	3	12.09688581314879	0.24799771167048054	0.9942343392349475	1.0
neural tube closure	15	7.489214840379638	2.002880184331797	0.12604776739440393	1.0
regulation of actin cytoskeleton organization	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
locomotory behavior	7	7.523727351164798	0.9303899082568807	0.6673006767192349	1.0
Rho protein signal transduction	8	3.0	2.6666666666666665	0.1679550959225977	1.0
snoRNA binding	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
small-subunit processome	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
regulation of GTPase activity	9	6.006896551724138	1.4982778415614237	0.3545647134639005	1.0
visual perception	25	33.25043782837128	0.7518697987991151	0.8683915687196874	1.0
cell-cell adherens junction	4	7.536669542709233	0.5307384087006296	0.9017541641342028	1.0
wound healing	14	10.509075194468451	1.332181922855498	0.35133970574878	1.0
negative regulation of epithelial to mesenchymal transition	4	4.51421188630491	0.886090440755581	0.7117352684532001	1.0
carboxy-lyase activity	4	4.51421188630491	0.886090440755581	0.7117352684532001	1.0
negative regulation of G0 to G1 transition	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
PcG protein complex	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
electron transfer activity	2	12.103806228373703	0.1652372784448256	0.9983727049859122	1.0
cell growth	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
protein kinase C-activating G-protein coupled receptor signaling pathway	5	6.020689655172413	0.8304696449026346	0.73515351152429	1.0
positive regulation of protein ubiquitination	8	6.0103448275862075	1.3310384394721744	0.43993466085798344	1.0
negative regulation of protein ubiquitination	5	4.511627906976744	1.1082474226804124	0.5957611072605216	1.0
neural crest cell migration	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
SNARE complex	5	6.020689655172413	0.8304696449026346	0.73515351152429	1.0
membrane fusion	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
syntaxin binding	8	3.0	2.6666666666666665	0.1679550959225977	1.0
fatty acid beta-oxidation	2	16.686036426712924	0.1198606996205624	0.9998691613675234	1.0
condensed chromosome kinetochore	10	12.048442906574394	0.8299827685238369	0.7394217188312114	1.0
chromosome segregation	6	4.5090439276485785	1.3306590257879656	0.48424718384367416	1.0
RNA phosphodiester bond hydrolysis	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
Golgi lumen	10	13.566233766233767	0.7371242580892208	0.8163356960090553	1.0
tRNA processing	8	16.62879444926279	0.48109320398477023	0.9657156663281637	1.0
response to antibiotic	2	6.031034482758621	0.3316180674671241	0.9595127183343338	1.0
Fc-gamma receptor signaling pathway involved in phagocytosis	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
regulation of protein complex assembly	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
positive regulation of nitric oxide biosynthetic process	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
metallocarboxypeptidase activity	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
carboxypeptidase activity	3	7.540983606557377	0.3978260869565217	0.9508490424443184	1.0
skeletal muscle fiber development	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
positive regulation of proteasomal ubiquitin-dependent protein catabolic process	9	7.515099223468507	1.1975889781859932	0.48787950588454376	1.0
DNA polymerase binding	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
cellular response to cytokine stimulus	5	3.0051635111876074	1.663802978235968	0.42125046160798973	1.0
digestive tract development	8	3.0	2.6666666666666665	0.1679550959225977	1.0
apical part of cell	9	4.501291989664082	1.9994259471871412	0.2262890080232054	1.0
mitochondrial calcium ion transmembrane transport	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
Golgi stack	7	3.0017211703958693	2.3319954128440368	0.2326925193989627	1.0
neuropeptide signaling pathway	11	7.506471095772218	1.4654022988505746	0.3303762380754173	1.0
phospholipase C-activating G-protein coupled receptor signaling pathway	7	3.0017211703958693	2.3319954128440368	0.2326925193989627	1.0
regulation of immune response	3	13.62077922077922	0.2202517162471396	0.9972806362470472	1.0
regulation of cholesterol biosynthetic process	6	15.121317157712305	0.3967908309455587	0.9813913430905318	1.0
chromatin silencing complex	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
positive regulation of DNA binding transcription factor activity	10	2.9965576592082614	3.3371625502584723	0.08373589369980051	1.0
vesicle fusion	7	4.506459948320413	1.5533256880733946	0.3837465075129413	1.0
endopeptidase inhibitor activity	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
basement membrane organization	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
chloride transmembrane transport	7	9.036269430051814	0.7746559633027523	0.7732037934214994	1.0
chloride channel complex	5	4.511627906976744	1.1082474226804124	0.5957611072605216	1.0
chloride channel activity	6	6.017241379310345	0.997134670487106	0.6349981983436026	1.0
cellular response to growth factor stimulus	8	10.545375972342264	0.7586263421031063	0.7890839791513105	1.0
biomineral tissue development	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
positive regulation of natural killer cell differentiation	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
membrane protein intracellular domain proteolysis	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
myelination in peripheral nervous system	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
RNA polymerase II transcription coactivator activity	6	4.5090439276485785	1.3306590257879656	0.48424718384367416	1.0
fibroblast migration	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
positive regulation of NIK/NF-kappaB signaling	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
glycogen catabolic process	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
toll-like receptor 9 signaling pathway	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
positive regulation of osteoclast differentiation	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
sphingolipid metabolic process	2	10.581676750216076	0.18900596259086824	0.9962927824047241	1.0
calcium-mediated signaling	3	6.027586206896552	0.4977116704805492	0.9046716876449133	1.0
negative regulation of B cell apoptotic process	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
positive regulation of telomere capping	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
spindle microtubule	2	6.031034482758621	0.3316180674671241	0.9595127183343338	1.0
positive regulation of telomere maintenance via telomerase	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
synaptic membrane	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
hexose transport	2	6.031034482758621	0.3316180674671241	0.9595127183343338	1.0
cellular response to reactive oxygen species	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
positive regulation of pri-miRNA transcription from RNA polymerase II promoter	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
myosin complex	7	4.506459948320413	1.5533256880733946	0.3837465075129413	1.0
positive regulation of transforming growth factor beta receptor signaling pathway	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
adult walking behavior	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
definitive hemopoiesis	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
SNAP receptor activity	4	6.024137931034483	0.6639954207212364	0.8277094296451767	1.0
proton-transporting ATPase activity	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
calcium ion import	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
stress fiber	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
glycolytic process	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
response to cadmium ion	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
canonical glycolysis	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
extracellular ligand-gated ion channel activity	5	6.020689655172413	0.8304696449026346	0.73515351152429	1.0
acetylcholine receptor activity	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
smooth muscle contraction	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
acetylcholine binding	5	4.511627906976744	1.1082474226804124	0.5957611072605216	1.0
regulation of smooth muscle contraction	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
acetylcholine-gated cation-selective channel activity	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
specific granule membrane	2	18.21875	0.1097770154373928	0.9999442606420564	1.0
acetylcholine-gated channel complex	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
bone resorption	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
phosphatidylinositol-3-phosphate binding	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
cardiac conduction	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
positive regulation of vasoconstriction	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
gene silencing	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
positive regulation of ATPase activity	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
negative regulation of MAPK cascade	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
ATPase binding	5	4.511627906976744	1.1082474226804124	0.5957611072605216	1.0
ATP hydrolysis coupled proton transport	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
transcription cofactor activity	11	2.994836488812392	3.6729885057471265	0.05807338679475792	1.0
positive regulation of bone mineralization	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
endothelial cell chemotaxis	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
mitochondrion organization	8	15.103986135181975	0.5296615031554791	0.943615917612717	1.0
vasculature development	2	6.031034482758621	0.3316180674671241	0.9595127183343338	1.0
adipose tissue development	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
positive regulation of protein import into nucleus	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
developmental growth	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
homeostasis of number of cells within a tissue	4	4.51421188630491	0.886090440755581	0.7117352684532001	1.0
protein localization to nucleus	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
left/right axis specification	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
cell development	5	3.0051635111876074	1.663802978235968	0.42125046160798973	1.0
positive regulation of cell adhesion	5	4.511627906976744	1.1082474226804124	0.5957611072605216	1.0
blood coagulation	2	6.031034482758621	0.3316180674671241	0.9595127183343338	1.0
negative regulation of interleukin-12 production	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
vasoconstriction	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
vesicle organization	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
motor activity	14	5.9896551724137925	2.337363270005757	0.09446365394103531	1.0
G-protein coupled receptor signaling pathway	7	4.506459948320413	1.5533256880733946	0.3837465075129413	1.0
synaptonemal complex assembly	2	6.031034482758621	0.3316180674671241	0.9595127183343338	1.0
microtubule associated complex	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
biotin metabolic process	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
regulation of synaptic plasticity	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
autophagosome membrane	3	6.027586206896552	0.4977116704805492	0.9046716876449133	1.0
regulation of T cell differentiation	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
positive regulation of guanylate cyclase activity	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
blood vessel remodeling	6	3.003442340791738	1.997707736389685	0.31654407421584707	1.0
myeloid cell differentiation	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
natural killer cell differentiation	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
filopodium assembly	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
positive regulation of phagocytosis	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
alpha-actinin binding	5	3.0051635111876074	1.663802978235968	0.42125046160798973	1.0
embryonic morphogenesis	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
regulation of protein localization	5	3.0051635111876074	1.663802978235968	0.42125046160798973	1.0
response to fungus	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
phagocytic cup	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
immunological synapse	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
isoprenoid biosynthetic process	2	6.031034482758621	0.3316180674671241	0.9595127183343338	1.0
adenosine deaminase activity	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
sensory perception of light stimulus	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
positive regulation of defense response to virus by host	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
positive regulation of mitochondrial depolarization	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
negative regulation of peptidyl-threonine phosphorylation	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
telomere maintenance via semi-conservative replication	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
zymogen activation	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
apical dendrite	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
positive regulation of CREB transcription factor activity	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
nucleotide-excision repair	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
negative regulation of microtubule depolymerization	3	6.027586206896552	0.4977116704805492	0.9046716876449133	1.0
ATPase activator activity	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
decidualization	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
protein targeting to membrane	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
regulation of reactive oxygen species metabolic process	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
pre-miRNA processing	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
extrinsic apoptotic signaling pathway via death domain receptors	5	3.0051635111876074	1.663802978235968	0.42125046160798973	1.0
positive regulation of synaptic transmission	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
equilibrioception	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
tumor necrosis factor-activated receptor activity	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
steroid binding	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
male germ cell nucleus	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
mitotic G2 DNA damage checkpoint	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
amino acid transmembrane transport	2	10.581676750216076	0.18900596259086824	0.9962927824047241	1.0
3'	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
endothelial cell apoptotic process	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
intrinsic apoptotic signaling pathway in response to oxidative stress	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
positive regulation of T cell differentiation	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
photoreceptor connecting cilium	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
positive regulation of bone resorption	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
protein import into nucleus	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
osteoblast development	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
endocytic vesicle	7	3.0017211703958693	2.3319954128440368	0.2326925193989627	1.0
positive regulation of cell cycle arrest	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
visual learning	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
exploration behavior	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
vesicle docking	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
basal plasma membrane	6	3.003442340791738	1.997707736389685	0.31654407421584707	1.0
ovulation from ovarian follicle	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
amino acid transmembrane transporter activity	2	9.062176165803109	0.22069754145225842	0.9916491600069876	1.0
cellular response to virus	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
neurotransmitter:sodium symporter activity	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
alpha-tubulin binding	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
eating behavior	3	9.05699481865285	0.33123569794050345	0.975396481592106	1.0
cellular response to nitric oxide	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
protein targeting to lysosome	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
negative regulation of insulin secretion	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
B cell activation	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
positive regulation of stress-activated MAPK cascade	2	6.031034482758621	0.3316180674671241	0.9595127183343338	1.0
DNA replication initiation	6	4.5090439276485785	1.3306590257879656	0.48424718384367416	1.0
response to tumor necrosis factor	3	9.05699481865285	0.33123569794050345	0.975396481592106	1.0
negative regulation of tumor necrosis factor-mediated signaling pathway	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
polysaccharide binding	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
photoreceptor inner segment	5	6.020689655172413	0.8304696449026346	0.73515351152429	1.0
coreceptor activity	4	4.51421188630491	0.886090440755581	0.7117352684532001	1.0
ER to Golgi transport vesicle membrane	6	3.003442340791738	1.997707736389685	0.31654407421584707	1.0
positive regulation of phosphatidylinositol 3-kinase activity	5	3.0051635111876074	1.663802978235968	0.42125046160798973	1.0
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
gamma-tubulin binding	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
positive regulation of protein localization to plasma membrane	4	6.024137931034483	0.6639954207212364	0.8277094296451767	1.0
microtubule cytoskeleton organization	12	7.502157031924073	1.5995399654974123	0.26516554150786587	1.0
regulation of autophagy of mitochondrion	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
positive regulation of smooth muscle contraction	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
actin filament polymerization	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
actin polymerization or depolymerization	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
limb morphogenesis	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
Cul4-RING E3 ubiquitin ligase complex	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
positive regulation of vascular endothelial growth factor production	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
regulation of blood pressure	6	13.597402597402597	0.44126074498567336	0.9669390994996876	1.0
camera-type eye development	8	4.503875968992248	1.7762478485370052	0.29750422563367807	1.0
negative regulation of autophagy	6	4.5090439276485785	1.3306590257879656	0.48424718384367416	1.0
epithelial to mesenchymal transition	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
cellular response to hepatocyte growth factor stimulus	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
endoplasmic reticulum organization	2	6.031034482758621	0.3316180674671241	0.9595127183343338	1.0
response to interferon-gamma	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
negative regulation of neuron projection development	10	6.003448275862069	1.665709362435382	0.28050093989577735	1.0
hemopoiesis	10	7.5107851596203625	1.3314187248707638	0.4050281587702472	1.0
positive regulation of viral genome replication	6	3.003442340791738	1.997707736389685	0.31654407421584707	1.0
hepatocyte growth factor receptor signaling pathway	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
kinase binding	14	5.9896551724137925	2.337363270005757	0.09446365394103531	1.0
telomeric DNA binding	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
protein-DNA complex	5	7.532355478861088	0.6638029782359679	0.8353088247103129	1.0
pancreas development	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
spleen development	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
cell adhesion molecule binding	2	6.031034482758621	0.3316180674671241	0.9595127183343338	1.0
cis-Golgi network	7	3.0017211703958693	2.3319954128440368	0.2326925193989627	1.0
endoplasmic reticulum-Golgi intermediate compartment	6	6.017241379310345	0.997134670487106	0.6349981983436026	1.0
sperm flagellum	2	6.031034482758621	0.3316180674671241	0.9595127183343338	1.0
positive regulation of B cell proliferation	4	7.536669542709233	0.5307384087006296	0.9017541641342028	1.0
spindle assembly	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
cellular response to nerve growth factor stimulus	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
signal transducer activity	5	3.0051635111876074	1.663802978235968	0.42125046160798973	1.0
carboxylic ester hydrolase activity	2	6.031034482758621	0.3316180674671241	0.9595127183343338	1.0
energy homeostasis	3	7.540983606557377	0.3978260869565217	0.9508490424443184	1.0
erythrocyte homeostasis	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
Ras GTPase binding	5	3.0051635111876074	1.663802978235968	0.42125046160798973	1.0
glycogen biosynthetic process	4	6.024137931034483	0.6639954207212364	0.8277094296451767	1.0
somatic stem cell population maintenance	6	6.017241379310345	0.997134670487106	0.6349981983436026	1.0
telomere maintenance	3	6.027586206896552	0.4977116704805492	0.9046716876449133	1.0
RNA polymerase binding	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
RNA polymerase II transcription factor binding	5	3.0051635111876074	1.663802978235968	0.42125046160798973	1.0
regulation of pH	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
regulation of sensory perception of pain	2	7.545297670405522	0.2650657518582047	0.9814491306166635	1.0
regulation of phosphatidylinositol 3-kinase signaling	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
positive regulation of epithelial cell migration	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
blood vessel development	9	6.006896551724138	1.4982778415614237	0.3545647134639005	1.0
animal organ morphogenesis	19	4.475452196382428	4.2453810623556585	0.007517341927741157	1.0
response to estrogen	5	13.605194805194806	0.3675066819396716	0.9829419656372385	1.0
caveola	11	9.015544041450777	1.2201149425287356	0.4499291817825838	1.0
vasculogenesis	12	9.010362694300518	1.3317998849913744	0.3761002323560221	1.0
embryonic hemopoiesis	7	3.0017211703958693	2.3319954128440368	0.2326925193989627	1.0
phosphatase binding	8	6.0103448275862075	1.3310384394721744	0.43993466085798344	1.0
erythrocyte development	5	3.0051635111876074	1.663802978235968	0.42125046160798973	1.0
dendrite morphogenesis	6	3.003442340791738	1.997707736389685	0.31654407421584707	1.0
positive regulation of calcium ion transport	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
autophagosome	8	4.503875968992248	1.7762478485370052	0.29750422563367807	1.0
positive regulation of vascular smooth muscle cell proliferation	4	4.51421188630491	0.886090440755581	0.7117352684532001	1.0
transcription-coupled nucleotide-excision repair	4	3.006884681583477	1.33028048082427	0.5457439502534134	1.0
GTPase regulator activity	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
peroxisomal matrix	2	10.581676750216076	0.18900596259086824	0.9962927824047241	1.0
regulation of growth	8	3.0	2.6666666666666665	0.1679550959225977	1.0
gluconeogenesis	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
negative regulation of transforming growth factor beta receptor signaling pathway	6	4.5090439276485785	1.3306590257879656	0.48424718384367416	1.0
ventricular septum morphogenesis	5	6.020689655172413	0.8304696449026346	0.73515351152429	1.0
positive regulation of calcineurin-NFAT signaling cascade	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
regulation of intracellular pH	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
hyaluronan catabolic process	4	4.51421188630491	0.886090440755581	0.7117352684532001	1.0
neuron death	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
regulation of neuron projection development	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
axonogenesis	13	7.497842968075927	1.733831990794016	0.20969819608382895	1.0
androgen receptor binding	6	3.003442340791738	1.997707736389685	0.31654407421584707	1.0
WW domain binding	6	3.003442340791738	1.997707736389685	0.31654407421584707	1.0
cellular amino acid biosynthetic process	4	6.024137931034483	0.6639954207212364	0.8277094296451767	1.0
sulfuric ester hydrolase activity	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
CARD domain binding	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
skeletal muscle cell differentiation	8	7.519413287316652	1.063912794033276	0.5765265766922691	1.0
trophectodermal cell differentiation	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
neurotransmitter transport	6	3.003442340791738	1.997707736389685	0.31654407421584707	1.0
lactation	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
cellular response to hormone stimulus	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
myeloid dendritic cell differentiation	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
SMAD binding	6	7.528041415012941	0.7970200573065903	0.7553914353933051	1.0
heart trabecula formation	3	4.516795865633075	0.664187643020595	0.8219846508444251	1.0
negative regulation of nucleic acid-templated transcription	8	6.0103448275862075	1.3310384394721744	0.43993466085798344	1.0
DNA replication factor A complex	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
DNA damage response	3	6.027586206896552	0.4977116704805492	0.9046716876449133	1.0
macrophage differentiation	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
preassembly of GPI anchor in ER membrane	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
GPI anchor biosynthetic process	3	6.027586206896552	0.4977116704805492	0.9046716876449133	1.0
glucose transmembrane transport	2	7.545297670405522	0.2650657518582047	0.9814491306166635	1.0
mismatch repair	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
synaptonemal complex	2	4.51937984496124	0.4425385934819897	0.9136700291744113	1.0
CDP-diacylglycerol biosynthetic process	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
adenylate cyclase-activating G-protein coupled receptor signaling pathway	6	9.041450777202073	0.6636103151862465	0.8434821940720717	1.0
chloride transport	7	9.036269430051814	0.7746559633027523	0.7732037934214994	1.0
microtubule anchoring	4	4.51421188630491	0.886090440755581	0.7117352684532001	1.0
protein N-terminus binding	14	2.989672977624785	4.682786413356362	0.018336892545647493	1.0
myelination	6	10.557476231633537	0.5683176422431436	0.9037208232053242	1.0
negative regulation of telomere maintenance via telomerase	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
regulation of vesicle fusion	7	3.0017211703958693	2.3319954128440368	0.2326925193989627	1.0
negative regulation of protein serine/threonine kinase activity	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
retinol dehydrogenase activity	2	6.031034482758621	0.3316180674671241	0.9595127183343338	1.0
cell migration involved in sprouting angiogenesis	3	3.008605851979346	0.9971395881006865	0.6838643005514085	1.0
DNA damage checkpoint	2	3.010327022375215	0.664379645511721	0.8217477377205037	1.0
