GO	obs	exp	oddsratio	p_val	pval_adj
AP-3 adaptor complex	20	45.8958083798464	0.43576964228354953	0.9999866763519966	1.0
endoplasmic reticulum exit site	94	115.25587925587925	0.8155766161942235	0.9761864157646791	1.0
striatal medium spiny neuron differentiation	7	2.787584803256445	2.5111343668621773	0.03694452178696161	1.0
lymphoid lineage cell migration into thymus	7	2.787584803256445	2.5111343668621773	0.03694452178696161	1.0
1-phosphatidylinositol-3-phosphate 4-kinase activity	7	12.777983529205551	0.5478172658464221	0.9658841335307362	1.0
glycoprotein biosynthetic process	9	22.421637913850407	0.40139797255580845	0.999322087159654	1.0
1-phosphatidylinositol-4-phosphate 5-kinase activity	7	12.777983529205551	0.5478172658464221	0.9658841335307362	1.0
Noc4p-Nop14p complex	10	11.964283947353913	0.8358210189596558	0.7500640771676349	1.0
cobalamin biosynthetic process	14	14.170978567248403	0.9879345970049264	0.5584062867998466	1.0
glycine N-acyltransferase activity	6	8.71193649474394	0.6887102544445661	0.8593525081285313	1.0
DNA-directed RNA polymerase I complex	13	18.469925146843657	0.703846923939569	0.9165314769907345	1.0
negative regulation of sensory perception of pain	10	16.727735368956743	0.5978095527836933	0.9649007426632497	1.0
negative regulation of interferon-alpha biosynthetic process	9	4.297500943453563	2.0942403779363477	0.04519776988960873	1.0
negative regulation of cytokine activity	9	4.297500943453563	2.0942403779363477	0.04519776988960873	1.0
negative regulation of tumor necrosis factor biosynthetic process	17	13.473438993084809	1.2617417133610198	0.22013789733986291	1.0
S-adenosyl-L-methionine transmembrane transport	2	7.318258723555828	0.27328905352340854	0.9932427257389613	1.0
negative regulation of chemokine (C-C motif) ligand 5 production	10	9.524681184289758	1.0499039082267914	0.4918738642932827	1.0
negative regulation of B cell proliferation	17	48.68784444051618	0.34916312675886807	0.999999847957523	1.0
S-adenosyl-L-methionine transmembrane transporter activity	2	7.318258723555828	0.27328905352340854	0.9932427257389613	1.0
negative regulation of interleukin-1 production	12	11.963992756993163	1.00300963430338	0.5408602064979734	1.0
negative regulation of hydrogen peroxide-induced neuron death	9	6.156018945824045	1.4619838046640805	0.19243702800614032	1.0
positive regulation of B cell apoptotic process	9	4.297500943453563	2.0942403779363477	0.04519776988960873	1.0
interleukin-10 receptor binding	9	4.297500943453563	2.0942403779363477	0.04519776988960873	1.0
regulation of response to wounding	9	4.297500943453563	2.0942403779363477	0.04519776988960873	1.0
S-adenosyl-L-methionine transport	2	7.318258723555828	0.27328905352340854	0.9932427257389613	1.0
positive regulation of sprouting angiogenesis	18	45.664406894708485	0.39418008957181505	0.9999973699326863	1.0
receptor recycling	15	24.163000327991224	0.6207838346392563	0.9775299045414929	1.0
AP-type membrane coat adaptor complex	13	45.667185650589474	0.28466829770212027	0.9999999897956567	1.0
phosphatidylinositol phosphate kinase activity	7	14.4045574057844	0.4859573121760082	0.9863006782108097	1.0
1-phosphatidylinositol-5-kinase activity	7	12.777983529205551	0.5478172658464221	0.9658841335307362	1.0
pyrimidine deoxyribonucleotide catabolic process	4	3.6007974411777597	1.1108650417979824	0.5011968226576035	1.0
deoxyribonucleotide catabolic process	4	3.6007974411777597	1.1108650417979824	0.5011968226576035	1.0
pyrimidine nucleotide binding	4	3.6007974411777597	1.1108650417979824	0.5011968226576035	1.0
dipeptidase activity	102	68.61991249771908	1.4864489954485218	0.0002465033119806547	1.0
L-asparagine transmembrane transporter activity	17	11.730935213154982	1.4491598232454928	0.10499995404163073	1.0
L-amino acid transmembrane transporter activity	22	16.028269480326713	1.3725748763460122	0.10746953237624633	1.0
L-histidine transmembrane transport	17	11.730935213154982	1.4491598232454928	0.10499995404163073	1.0
asparagine transport	17	11.730935213154982	1.4491598232454928	0.10499995404163073	1.0
L-histidine transmembrane transporter activity	17	11.730935213154982	1.4491598232454928	0.10499995404163073	1.0
L-alpha-amino acid transmembrane transport	22	16.028269480326713	1.3725748763460122	0.10746953237624633	1.0
sodium:bicarbonate symporter activity	25	12.078253986203778	2.0698355928394876	0.0016638780613412638	1.0
inorganic anion exchanger activity	25	12.078253986203778	2.0698355928394876	0.0016638780613412638	1.0
anion transmembrane transporter activity	25	12.078253986203778	2.0698355928394876	0.0016638780613412638	1.0
anion transport	35	29.617666894296388	1.1817271132433498	0.20066539696949115	1.0
taurine:sodium symporter activity	7	3.3683554412273944	2.0781654793085824	0.0746541035339618	1.0
taurine transport	7	3.3683554412273944	2.0781654793085824	0.0746541035339618	1.0
olfactory bulb axon guidance	7	2.787584803256445	2.5111343668621773	0.03694452178696161	1.0
regulation of cell size	43	39.37491674974017	1.0920658010098205	0.316474114412174	1.0
nucleotidase activity	4	3.6007974411777597	1.1108650417979824	0.5011968226576035	1.0
embryo development ending in birth or egg hatching	81	83.16940472080903	0.9739158320527664	0.6061211936403678	1.0
olfactory behavior	20	16.95804907562645	1.1793809482923185	0.27817116315605517	1.0
heparan sulfate proteoglycan biosynthetic process	7	22.189766637025645	0.3154607308181359	0.9999095615549021	1.0
heparan sulfate N-acetylglucosaminyltransferase activity	7	22.189766637025645	0.3154607308181359	0.9999095615549021	1.0
phosphatidylinositol-3	7	12.777983529205551	0.5478172658464221	0.9658841335307362	1.0
siRNA loading onto RISC involved in RNA interference	23	28.11133575191361	0.8181752800001448	0.8470987630747763	1.0
production of siRNA involved in RNA interference	23	29.157169659532894	0.7888282802676008	0.8855907112221485	1.0
siRNA binding	23	29.389580809030512	0.7825902706626156	0.8930130515383187	1.0
targeting of mRNA for destruction involved in RNA interference	23	28.11133575191361	0.8181752800001448	0.8470987630747763	1.0
pre-miRNA binding	23	28.11133575191361	0.8181752800001448	0.8470987630747763	1.0
acid-thiol ligase activity	44	45.41751360738058	0.968789273238634	0.6020193803670671	1.0
telomere capping	101	99.19446433372482	1.0182019801044615	0.447469407893871	1.0
telomere maintenance via telomere lengthening	101	99.19446433372482	1.0182019801044615	0.447469407893871	1.0
telomeric loop formation	20	22.534827171838554	0.8875151270294058	0.7263326682456495	1.0
positive regulation of ubiquitin-protein ligase activity involved in meiotic cell cycle	41	37.28417203626013	1.09966234358446	0.3071196674399428	1.0
skeletal muscle tissue regeneration	52	56.22206319124261	0.9249038019668361	0.7236497830061315	1.0
regulation of skeletal muscle satellite cell proliferation	48	31.23940899932841	1.5365207453518699	0.005451384578396556	1.0
female meiosis II	41	37.28417203626013	1.09966234358446	0.3071196674399428	1.0
negative regulation of hydrogen peroxide-induced cell death	2	16.72936386768448	0.11955027195405375	0.9999980700562818	1.0
prosaposin receptor activity	2	15.102599043841373	0.1324275374188373	0.999991817203203	1.0
telomeric 3' overhang formation	20	22.534827171838554	0.8875151270294058	0.7263326682456495	1.0
leucine zipper domain binding	24	33.689014130708344	0.7123984069965237	0.9599897127907969	1.0
striatum development	61	76.32827877723031	0.7991795567411258	0.9620639604871084	1.0
UV protection	3	26.9558893387925	0.11129293351426062	0.9999999995994161	1.0
negative regulation of ureter smooth muscle cell differentiation	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
positive regulation of striated muscle cell differentiation	6	33.231428983482694	0.1805519709363757	0.9999999960872572	1.0
limb bud formation	10	37.53073650245114	0.2664482749851418	0.9999999212508586	1.0
formation of anatomical boundary	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
hindgut morphogenesis	3	7.318169675228027	0.4099385684039258	0.9733702231771252	1.0
lymphoid progenitor cell differentiation	14	31.019893196017968	0.4513232818544064	0.9996289560812046	1.0
negative regulation of dopaminergic neuron differentiation	3	9.990207192511782	0.3002940722038946	0.9963717222868997	1.0
regulation of odontogenesis	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
striated muscle tissue development	3	11.384382694933606	0.26351889956537483	0.9987771724289014	1.0
positive regulation of skeletal muscle cell proliferation	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
forebrain regionalization	8	9.873427294019866	0.8102556246953312	0.7639390444606258	1.0
bud outgrowth involved in lung branching	3	8.828430402505838	0.3398112533286198	0.9912197142627789	1.0
cell proliferation in external granule layer	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
right lung development	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
ventral midline development	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
morphogen activity	10	21.95654939881672	0.4554449708085242	0.9977854702447142	1.0
NAD+ nucleotidase	10	13.939306554485004	0.7173958016428355	0.8799452974078136	1.0
regulation of calcium-mediated signaling	24	26.135626216742374	0.9182867783985103	0.6843474629174979	1.0
regulation of cellular extravasation	10	13.939306554485004	0.7173958016428355	0.8799452974078136	1.0
ADP-ribosyl cyclase activity	10	13.939306554485004	0.7173958016428355	0.8799452974078136	1.0
regulation of superoxide metabolic process	10	13.939306554485004	0.7173958016428355	0.8799452974078136	1.0
NAD(P)+ nucleosidase activity	10	13.939306554485004	0.7173958016428355	0.8799452974078136	1.0
NAD+ nucleosidase activity	10	13.939306554485004	0.7173958016428355	0.8799452974078136	1.0
cyclic ADP-ribose hydrolase	10	13.939306554485004	0.7173958016428355	0.8799452974078136	1.0
regulation of integrin-mediated signaling pathway	10	23.23480513017711	0.43038880438089444	0.9989487221912595	1.0
regulation of mesenchymal cell proliferation involved in prostate gland development	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
positive regulation of protein localization to kinetochore	15	13.706112017370016	1.0944022623622378	0.41164988168653116	1.0
respiratory tube development	5	11.151745428639277	0.4483603066439523	0.9835857614966432	1.0
intein-mediated protein splicing	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
epithelial-mesenchymal signaling involved in prostate gland development	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
animal organ formation	3	16.612962096462965	0.18058188434913267	0.9999827073245858	1.0
negative regulation of mesenchymal cell apoptotic process	3	8.828430402505838	0.3398112533286198	0.9912197142627789	1.0
Bergmann glial cell differentiation	4	11.732791193071385	0.3409248433878323	0.9962911009466225	1.0
mesenchymal cell proliferation involved in lung development	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
regulation of prostatic bud formation	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
epithelial cell proliferation involved in salivary gland morphogenesis	9	15.217498123444155	0.5914244199008347	0.9613493166065469	1.0
positive regulation of epithelial cell proliferation involved in prostate gland development	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
negative regulation of kidney smooth muscle cell differentiation	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
branching involved in prostate gland morphogenesis	3	6.737314943334567	0.4452812470890933	0.9597936513481132	1.0
positive thymic T cell selection	69	49.23801334992646	1.4013562957877352	0.007233261475182622	1.0
metanephric mesenchymal cell proliferation involved in metanephros development	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
regulation of epithelial cell proliferation involved in prostate gland development	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
cellular response to lithium ion	5	25.676784156601723	0.1947284352084432	0.9999996326700361	1.0
positive regulation of ureter smooth muscle cell differentiation	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
laminin-1 binding	11	31.02102570845652	0.3545982039208115	0.9999776011599327	1.0
negative thymic T cell selection	14	12.544552440079384	1.1160222787439202	0.39160111203536224	1.0
positive regulation of T cell differentiation in thymus	14	32.879506999537654	0.42579713863096746	0.999871068785633	1.0
positive regulation of kidney smooth muscle cell differentiation	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
embryonic morphogenesis	34	77.98193027601846	0.43599844065998855	0.9999999744847881	1.0
tracheoesophageal septum formation	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
positive regulation of mesenchymal cell proliferation involved in ureter development	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
positive regulation of alpha-beta T cell differentiation	58	42.96960861117632	1.3497912099882219	0.023106003806560495	1.0
stem cell development	3	6.50497534940522	0.4611854524974186	0.9527189397401897	1.0
left lung development	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
mesenchymal smoothened signaling pathway involved in prostate gland development	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
CD4-positive or CD8-positive	10	18.005828476269777	0.5553757225433525	0.9812466610440259	1.0
prostate epithelial cord elongation	3	17.42635645764595	0.172153026210119	0.9999912470107243	1.0
metaphase plate congression	34	71.23547135434717	0.4772903071122184	0.9999990348984162	1.0
negative regulation of cell-substrate adhesion	57	36.231301751051994	1.5732252843591241	0.001706748854519421	1.0
small nucleolar ribonucleoprotein complex	4	23.12028642317398	0.17300823730240256	0.9999995010052327	1.0
snoRNA localization	52	29.495372478050022	1.762988415850573	0.0002955872333041869	1.0
TFIID-class transcription factor binding	54	46.34165411619965	1.165258362694551	0.1635608240475175	1.0
pre-snoRNP complex	52	29.495372478050022	1.762988415850573	0.0002955872333041869	1.0
box C/D snoRNP complex	2	12.197822003027824	0.16396369774075625	0.9998950011643436	1.0
hematopoietic or lymphoid organ development	27	19.39614378188717	1.3920292767273457	0.07311382925789503	1.0
serine C-palmitoyltransferase activity	25	26.135308114160654	0.9565603700097371	0.6137770427530015	1.0
serine C-palmitoyltransferase complex	25	26.135308114160654	0.9565603700097371	0.6137770427530015	1.0
regulation of protein kinase A signaling	90	99.32406617338037	0.9061248040620462	0.8267409452682786	1.0
aldehyde dehydrogenase (NAD) activity	23	86.71905127066007	0.2652243038062579	1.0	1.0
oxidoreductase activity	28	92.29948072161301	0.3033603199182839	1.0	1.0
regulation of cellular senescence	23	42.871676741966276	0.5364847318296215	0.9994324964873474	1.0
structural constituent of myelin sheath	9	12.429137859625664	0.7241049300157218	0.8637047511791974	1.0
developmental pigmentation	66	57.37470617353794	1.1503326884215082	0.1585679485795299	1.0
multicellular organismal water homeostasis	65	56.56183306296381	1.149184820931156	0.162365226711719	1.0
sodium ion homeostasis	32	26.714005378092335	1.197873532893821	0.19366998993857398	1.0
sodium channel complex	34	19.9753057797029	1.7021016035983652	0.004734250358473904	1.0
platelet-derived growth factor-activated receptor activity	12	24.74491998795472	0.48494802189060765	0.9976353063654536	1.0
positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway	12	24.74491998795472	0.48494802189060765	0.9976353063654536	1.0
metanephric mesenchymal cell migration	12	24.74491998795472	0.48494802189060765	0.9976353063654536	1.0
fucose metabolic process	17	39.27113740550843	0.43288789485418533	0.9999558151599154	1.0
fucose-1-phosphate guanylyltransferase activity	11	24.629011553273426	0.4466277494006046	0.9988818697304034	1.0
response to prostaglandin E	14	34.855438858442064	0.4016589794453031	0.999959646884284	1.0
N-terminal protein amino acid acetylation	2	10.571236534441157	0.1891926259982914	0.9995701076714268	1.0
photoperiodism	11	16.14660060361462	0.6812579483471903	0.9200383864315871	1.0
N-acetyltransferase activity	13	21.839548968270574	0.5952503881324176	0.9799212440636463	1.0
regulation of skeletal muscle fiber development	6	11.38396711551129	0.5270570390022179	0.9657112784138463	1.0
negative regulation of fibrinolysis	52	33.909887847613014	1.5334760242700238	0.004109218478970964	1.0
positive regulation of interleukin-6 secretion	112	76.39709090291787	1.466024408472893	0.00020394323010514096	1.0
T cell activation involved in immune response	3	3.0200390661439003	0.9933646334683058	0.5933192748836775	1.0
Parkin-FBXW7-Cul1 ubiquitin ligase complex	6	15.450434047533895	0.38833860469814335	0.9972021516700703	1.0
male pronucleus assembly	31	14.516502949454283	2.1355005477517834	0.000321263429208076	1.0
regulation of protein localization	159	190.80083637672084	0.8333296804111872	0.9886546276437781	1.0
positive regulation of protein dephosphorylation	50	64.94262961731862	0.7699103084465526	0.9705988759927838	1.0
plasma membrane protein complex	123	172.12886385492513	0.7145809090081936	0.9999236066965788	1.0
serotonin binding	11	45.668297152941875	0.2408673124632018	1.0	1.0
G-protein coupled serotonin receptor activity	11	45.668297152941875	0.2408673124632018	1.0	1.0
neurotransmitter receptor activity	11	45.668297152941875	0.2408673124632018	1.0	1.0
preribosome	67	74.22977910751798	0.9026027128944298	0.8038810057766584	1.0
cleavage involved in rRNA processing	38	26.595877367226766	1.4287928717413234	0.029742677013351065	1.0
regulation of interleukin-2 biosynthetic process	11	20.09709473529449	0.5473427948111234	0.9870568905389324	1.0
response to fungus	8	39.39169406324899	0.20308849848282376	1.0	1.0
internode region of axon	12	43.34245748199516	0.2768647810287385	0.9999999847430815	1.0
regulation of interleukin-6 biosynthetic process	11	20.09709473529449	0.5473427948111234	0.9870568905389324	1.0
cysteine-type endopeptidase inhibitor activity	44	26.245431333572736	1.6764822585985053	0.0019149158563219106	1.0
negative regulation of cysteine-type endopeptidase activity	45	23.341066498148706	1.9279324705908005	0.00013580809954370716	1.0
perinuclear theca	31	14.516502949454283	2.1355005477517834	0.000321263429208076	1.0
positive regulation of G2/M transition of mitotic cell cycle	44	41.931015027227744	1.0493425921463806	0.40495461506427016	1.0
negative regulation of JNK cascade	18	69.0391088478676	0.2607217894376973	1.0	1.0
protein localization to cell junction	2	18.937219122368283	0.10561212747639583	0.9999997336992105	1.0
negative regulation of epithelial cell migration	37	41.70214583171306	0.8872445113331018	0.7784129886886506	1.0
regulation of intracellular protein transport	3	3.7170026798132048	0.8071019201284952	0.7203116155027388	1.0
phagocytic cup	58	74.1216314474626	0.7824976173266017	0.9712211052704007	1.0
actin filament bundle	5	7.201822802558935	0.6942686785105865	0.8393394366503519	1.0
protein kinase A signaling	60	60.284820197305606	0.9952754242880144	0.5338512270288165	1.0
actin crosslink formation	6	12.429591610277663	0.4827189973835324	0.9813645605204103	1.0
regulation of tumor necrosis factor biosynthetic process	6	13.126689387374881	0.4570840234683042	0.9877692296700497	1.0
polarity specification of anterior/posterior axis	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
positive regulation of sclerotome development	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
salivary gland cavitation	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
positive regulation of long-term neuronal synaptic plasticity	11	21.723879172751527	0.506355237594831	0.9944180782778173	1.0
positive regulation of pyloric antrum smooth muscle contraction	11	21.375277086631986	0.514613212049511	0.9932897341975526	1.0
melanocyte adhesion	11	21.375277086631986	0.514613212049511	0.9932897341975526	1.0
mast cell differentiation	11	27.883003630687796	0.3945055613697763	0.9998385202483665	1.0
signal transducer	70	113.31112035767208	0.6177681394292245	0.9999876490892642	1.0
Kit signaling pathway	11	21.375277086631986	0.514613212049511	0.9932897341975526	1.0
cellular response to thyroid hormone stimulus	35	56.81502853384814	0.6160341885448212	0.9987869741482251	1.0
regulation of bile acid metabolic process	19	24.742812063941777	0.7678997824054568	0.8906761708663798	1.0
somatic stem cell division	11	27.883003630687796	0.3945055613697763	0.9998385202483665	1.0
myeloid leukocyte differentiation	11	24.280384824729442	0.4530405955014584	0.9986351129513564	1.0
ectopic germ cell programmed cell death	55	43.552177767973426	1.2628530378667966	0.06486525247794787	1.0
positive regulation of colon smooth muscle contraction	11	21.375277086631986	0.514613212049511	0.9932897341975526	1.0
mitochondrial tyrosyl-tRNA aminoacylation	8	8.363220028495828	0.9565693563892573	0.6012637960828775	1.0
mast cell cytokine production	27	45.89189831280254	0.5883391402980549	0.9984232551012717	1.0
immature B cell differentiation	11	21.375277086631986	0.514613212049511	0.9932897341975526	1.0
dendritic cell cytokine production	11	21.375277086631986	0.514613212049511	0.9932897341975526	1.0
tyrosyl-tRNA aminoacylation	8	8.363220028495828	0.9565693563892573	0.6012637960828775	1.0
mast cell proliferation	11	21.375277086631986	0.514613212049511	0.9932897341975526	1.0
mast cell chemotaxis	27	52.40224128933535	0.5152451371482637	0.9999173529015299	1.0
fibrinogen binding	61	55.402314066418036	1.1010370420064275	0.25839980693325604	1.0
positive regulation of leukocyte migration	217	210.45668327353727	1.0310910379498768	0.3455510184430831	1.0
platelet alpha granule membrane	116	102.54836052930612	1.13117361800094	0.11685689615213235	1.0
11-cis retinal binding	4	11.268062483832711	0.3549856069523181	0.9948273417076872	1.0
regulation of DNA biosynthetic process	3	15.567192999816232	0.1927129701568815	0.9999587523855044	1.0
bradykinin catabolic process	15	28.230286681342175	0.531344232147445	0.9965836657742488	1.0
regulation of vasoconstriction	51	76.91907277310781	0.6630345135651511	0.9988575798590075	1.0
positive regulation of vascular smooth muscle cell differentiation	11	21.375277086631986	0.514613212049511	0.9932897341975526	1.0
positive regulation of receptor recycling	10	33.346046769420454	0.2998856226990711	0.999998483439222	1.0
melanocyte migration	11	21.375277086631986	0.514613212049511	0.9932897341975526	1.0
hematopoietic stem cell migration	18	24.162118144700678	0.7449678000994223	0.9093188338644171	1.0
granulocyte differentiation	14	20.561133046919068	0.6808963284296142	0.9407128483805796	1.0
natural killer cell differentiation	24	59.380921399708356	0.4041702188898314	0.9999998037648439	1.0
immunoglobulin mediated immune response	16	34.040979793595206	0.47002172372871576	0.999648926240812	1.0
regulation of T cell receptor signaling pathway	60	74.93379535124537	0.800706806838696	0.9596093600044804	1.0
T cell apoptotic process	9	45.66940865529427	0.19706845928158664	1.0	1.0
positive regulation of T cell activation	42	44.72127908999249	0.939150240213021	0.673268533122028	1.0
lymphotoxin A biosynthetic process	5	10.57085064308159	0.4729988312976875	0.9763583173374764	1.0
B cell apoptotic process	20	39.15346567553772	0.510810464793557	0.9995326793670154	1.0
interleukin-6 biosynthetic process	3	14.986221666207246	0.20018388002125742	0.9999333591461027	1.0
negative regulation of mature B cell apoptotic process	11	9.873066849103623	1.1141421574592794	0.4155729885393834	1.0
embryonic heart tube anterior/posterior pattern specification	3	24.63140929577624	0.12179571067070188	0.999999982829896	1.0
axial mesoderm development	2	16.961764098852413	0.1179122636268308	0.9999984320178447	1.0
stem cell factor receptor activity	11	21.375277086631986	0.514613212049511	0.9932897341975526	1.0
negative regulation of androgen receptor signaling pathway	3	28.23440939571696	0.10625332933137561	1.0	1.0
aorta morphogenesis	35	126.86710934768485	0.2758792265383849	1.0	1.0
nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry	12	18.35395950725629	0.6538098765694543	0.9467619339923858	1.0
regulation of nucleocytoplasmic transport	6	6.620903281615069	0.906220759433355	0.6514338924165106	1.0
positive regulation of metabolic process	2	5.3433621013769645	0.37429617571390256	0.9663414193162762	1.0
large ribosomal subunit	43	29.963318940287238	1.4350880183097563	0.020832906139633768	1.0
filopodium assembly	173	175.05043503385798	0.9882866041808956	0.5700245585923426	1.0
regulated exocytosis	86	62.938517854263495	1.3664128570541847	0.0054759160178164176	1.0
synaptic vesicle membrane organization	4	1.3938196434931567	2.8698117569754564	0.07704946939187549	1.0
tyrosine binding	8	8.363220028495828	0.9565693563892573	0.6012637960828775	1.0
regulation of bone mineralization	138	125.66118772134948	1.098191116146471	0.1612582923943696	1.0
regulation of release of sequestered calcium ion into cytosol	197	161.8512667280323	1.2171668716750303	0.0064282883573652345	1.0
positive regulation of small intestine smooth muscle contraction	19	30.55314365860245	0.6218672687925001	0.9869937847620908	1.0
negative regulation of androgen receptor activity	2	16.961764098852413	0.1179122636268308	0.9999984320178447	1.0
regulation of systemic arterial blood pressure by endothelin	23	23.46350704468277	0.980245619557209	0.5681989648505801	1.0
Weibel-Palade body	2	6.853568626896683	0.2918187748425022	0.9900821331462597	1.0
regulation of telomerase RNA localization to Cajal body	7	13.82363077358024	0.5063792656686418	0.9808874082007166	1.0
immunoglobulin production involved in immunoglobulin mediated immune response	16	8.130093826769606	1.9679969679215137	0.015297855425747495	1.0
mating behavior	8	38.345408886136305	0.20862993073708969	0.9999999989846292	1.0
prolactin secretion	6	5.110778798586573	1.173989373529402	0.4215137081624982	1.0
neuronal signal transduction	4	4.1816007734188165	0.9565714702911865	0.6096687988773724	1.0
cysteine-type endopeptidase activator activity involved in apoptotic process	77	74.10448348153786	1.0390734323002673	0.3930633422503313	1.0
alpha-actinin binding	84	178.85306640453481	0.4696592666183675	1.0	1.0
regulation of atrial cardiac muscle cell membrane repolarization	6	19.168698816334665	0.31301029128211255	0.9997790028715396	1.0
voltage-gated calcium channel activity involved in cardiac muscle cell action potential	5	17.8907250597266	0.2794744194719858	0.9998482509031544	1.0
voltage-gated calcium channel activity involved SA node cell action potential	5	12.313559633494384	0.4060564246913127	0.992268841250662	1.0
L-type voltage-gated calcium channel complex	5	17.8907250597266	0.2794744194719858	0.9998482509031544	1.0
membrane depolarization during SA node cell action potential	133	109.27059749250994	1.2171618262553805	0.021005259693462786	1.0
regulation of potassium ion transmembrane transporter activity	5	21.841675196082313	0.22892017004706844	0.9999924333617145	1.0
negative regulation of myeloid cell differentiation	76	55.15978638576998	1.3778153430196447	0.007194330941574999	1.0
membrane depolarization during cardiac muscle cell action potential	6	24.746726779965815	0.242456307589633	0.9999963041514074	1.0
positive regulation of bone development	15	24.976425397516575	0.6005663244945957	0.9842481470226447	1.0
positive regulation of cilium assembly	68	94.11570689962561	0.7225148940603718	0.9969214049409647	1.0
egg activation	31	14.516502949454283	2.1355005477517834	0.000321263429208076	1.0
polynucleotide adenylyltransferase activity	8	18.122461789004056	0.4414411294195175	0.9963461803019983	1.0
histone mRNA catabolic process	36	45.073239850895696	0.7987000739039309	0.9182364693300851	1.0
DNA biosynthetic process	46	74.01616195624035	0.6214858861122251	0.9996528638234677	1.0
regulation of vesicle-mediated transport	12	24.396296516214406	0.4918779369657395	0.9971469118324924	1.0
sequestering of zinc ion	38	23.343055632133208	1.6278931344228376	0.005612329818979307	1.0
lung epithelium development	3	8.828430402505838	0.3398112533286198	0.9912197142627789	1.0
primary prostatic bud elongation	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
positive regulation of skeletal muscle tissue development	3	9.990207192511782	0.3002940722038946	0.9963717222868997	1.0
negative regulation of alpha-beta T cell differentiation	3	6.272637069075182	0.47826774719524956	0.9444928466487108	1.0
growth hormone-releasing hormone receptor activity	14	22.768871898980418	0.6148745560216761	0.9763765483105847	1.0
response to lipid	43	62.62266603489367	0.6866523372869526	0.9947486263414524	1.0
commitment of neuronal cell to specific neuron type in forebrain	7	9.641201423117318	0.7260505919122962	0.8392180108556557	1.0
negative regulation of fat cell proliferation	6	47.99666115613656	0.12500869551074756	1.0	1.0
ncRNA deadenylation	7	13.82363077358024	0.5063792656686418	0.9808874082007166	1.0
tertiary granule	4	11.500426181540615	0.3478131972552824	0.9956178914211098	1.0
syntaxin-1 binding	4	33.580970088581914	0.11911508182904063	1.0	1.0
tyrosine-tRNA ligase activity	8	8.363220028495828	0.9565693563892573	0.6012637960828775	1.0
enteric nervous system development	26	106.2696545575478	0.24466062403468453	1.0	1.0
protein phosphatase 1 binding	28	37.98740556293188	0.7370863996914389	0.9542220331867524	1.0
negative regulation of integrin-mediated signaling pathway	24	26.71660676870527	0.8983176721421303	0.7208067156977187	1.0
protein phosphatase activator activity	24	26.71660676870527	0.8983176721421303	0.7208067156977187	1.0
closure of optic fissure	24	26.71660676870527	0.8983176721421303	0.7208067156977187	1.0
response to temperature stimulus	12	27.88266431407146	0.430374940673944	0.9995947943855782	1.0
diet induced thermogenesis	47	33.44721571821236	1.4051991769948136	0.02194715709528342	1.0
mitochondrial respiratory chain complex IV assembly	5	23.120005089454224	0.2162629281721335	0.9999972072080511	1.0
respiratory chain complex IV assembly	5	24.63080986015054	0.20299779131864246	0.9999991513316913	1.0
negative regulation of protein complex assembly	5	58.69676213051896	0.08518357433212292	1.0	1.0
nitric oxide biosynthetic process	4	40.905032862362695	0.09778747797267894	1.0	1.0
regulation of macrophage activation	22	23.69617439986428	0.9284199056251884	0.6613908456333139	1.0
RZZ complex	25	82.52800516104206	0.30292747233155504	1.0	1.0
regulation of microtubule-based process	84	71.30835301939372	1.1779826127403972	0.09095123677026036	1.0
interkinetic nuclear migration	45	83.90384000498003	0.5363282538359277	0.9999966624290365	1.0
