CdsId	mutsel	mutselfreeomega	pos	predmutsel	predmutselfreeomega	siteomega
ENSG00000148600	1.0	0.7680672224448898	0.030802600801603203	0.2140587980255517	0.24025188373983739	0.18151833066132267
ENSG00000185236	1.0	0.023615090180360725	0.0005490432865731463	0.042480599543378995	0.4292373561643835	0.013469964629258518
ENSG00000130766	1.0	0.4615642805611222	0.011475980781563129	0.10770009561586638	0.1605842866388309	0.09389787955911824
ENSG00000163541	1.0	1.3718099078156312	0.0214748507014028	0.12020064608695652	0.10549942898550725	0.11845059138276554
ENSG00000174938	1.0	0.44398940681362725	0.006824049138276553	0.07980897042253521	0.12700849111592633	0.0547482743486974
ENSG00000187994	1.0	0.8304793587174348	0.031071526452905816	0.31728186866791747	0.3465350056285178	0.27270233867735466
ENSG00000213699	1.0	0.8885832725450902	0.021268336693386774	0.12781948225806453	0.1318085739247312	0.11048470300601201
ENSG00000173269	1.0	0.942846256513026	0.03258281062124248	0.31928351443850267	0.3281803101604278	0.2929724208416834
ENSG00000168461	1.0	1.0153510480961923	0.015795678937875753	0.07467204666666666	0.07534019846153846	0.06394904128256512
ENSG00000110042	1.0	0.7102910521042085	0.018543315390781565	0.11809429233511588	0.13758610695187165	0.0946700006012024
ENSG00000024048	1.0	0.9766411803607215	0.024647561122244487	0.13440902034188035	0.13558530814814815	0.12365571743486974
ENSG00000113580	1.0	1.2505807855711422	0.046577050501002006	0.18183536074646073	0.1654065927927928	0.1889988957915832
ENSG00000072818	1.0	0.8466720300601203	0.01940182380761523	0.1294832241565452	0.13723378502024292	0.10567842364729459
ENSG00000115963	1.0	0.024093989979959922	0.0001881312625250501	0.052492911428571425	0.6656117714285714	0.016783114388777557
ENSG00000019505	1.0	0.6283824428857715	0.02180003603206413	0.14316607096018735	0.1742711161592506	0.11697343086172345
ENSG00000172500	1.0	0.23508404248496992	0.0055770895390781575	0.05916258901098901	0.15806978076923078	0.03960599839679359
ENSG00000084070	1.0	0.5581376773547094	0.014710059759519037	0.12858057459207461	0.18387982004662004	0.09271092865731462
ENSG00000150768	1.0	1.2744189458917836	0.05964323667334669	0.17349106661514685	0.15457393848531684	0.19774326052104207
ENSG00000151136	1.0	0.21519035470941883	0.002901566372745491	0.03935511958762886	0.11267090194730812	0.026624012024048096
ENSG00000165886	1.0	0.11591696072144288	0.006938992525050101	0.06340183436123349	0.2740604669603524	0.039208321242484974
ENSG00000244038	1.0	0.3491284128256513	0.009347494128256513	0.06942144807256236	0.12547445736961452	0.053106938877755513
ENSG00000155660	1.0	1.1545468456913828	0.015269674889779558	0.13673888260869566	0.13047501211180124	0.125656749498998
ENSG00000151239	1.0	0.34669208016032066	0.011298943567134269	0.1071276074074074	0.21040116809116807	0.0734278995991984
ENSG00000124145	1.0	0.916366995991984	0.061587846292585166	0.2496882575757576	0.26566067171717167	0.23500017234468937
ENSG00000144136	1.0	1.058277124248497	0.024174817635270542	0.12132077735294118	0.11967327808823529	0.11109518937875752
ENSG00000115020	1.0	0.696489865731463	0.018158936890951275	0.1232554080076263	0.14772529556720687	0.09705948538283062
ENSG00000013293	1.0	0.5559517755511022	0.0034031790380761526	0.07288700375647669	0.09818981554404144	0.04718513547094188
ENSG00000006652	1.0	0.624064879759519	0.008233770300601202	0.13286621618625277	0.1611067248337029	0.08973539038076153
ENSG00000073861	1.0	0.7063604328657314	0.026392969058116233	0.18333220766355138	0.21196528579439253	0.14360599599198395
ENSG00000146733	1.0	0.4788075991983968	0.0056290316032064115	0.12089940533333333	0.17546201333333336	0.07478163286573146
ENSG00000069667	1.0	0.24689469934640523	0.0050880968937875755	0.029558398917748918	0.07905096168831167	0.06058715310621243
ENSG00000117601	1.0	1.394988496993988	0.05714863066132264	0.19737287274678111	0.1729848540772532	0.2156307595190381
ENSG00000164077	1.0	0.5820069118236474	0.008835686212424849	0.08796533909909911	0.11171691927927928	0.06280066292585171
ENSG00000166263	1.0	0.8957973947895792	0.04844942024048096	0.3553947931654677	0.3712055881294964	0.3092682685370742
ENSG00000165383	1.0	1.9221946693386773	0.04923910741482966	0.141088049609375	0.11970636210937499	0.19816101803607217
ENSG00000139626	1.0	1.0265236953907815	0.055006129058116235	0.22169257984981225	0.2173107409261577	0.22204733266533064
ENSG00000187097	1.0	1.0734160781563127	0.052608721643286574	0.19536370815850818	0.1905381526806527	0.19414114428857715
ENSG00000176624	1.0	0.038055917434869746	0.002509327555110221	0.04917939461206896	0.609321172413793	0.026398644088176354
ENSG00000168256	1.0	0.058537829258517034	0.0002727967935871744	0.0623536277486911	0.41260817801047117	0.02731115410821643
ENSG00000058085	1.0	0.9930270941883769	0.054817689579158314	0.2564843657718121	0.2560829713087248	0.2309531543086172
ENSG00000155666	1.0	0.9888401623246493	0.027397785571142284	0.19833058260869568	0.19925250362318842	0.17190754909819642
ENSG00000169918	1.0	0.6150147074148297	0.006786709539078156	0.062091627313432846	0.08488367731343284	0.05020691503006012
ENSG00000136840	1.0	0.5225207855711423	0.014861410501002004	0.10880028448844886	0.14345879603960396	0.0957373374749499
ENSG00000091656	1.0	0.8615634809619239	0.012685041446280994	0.11144869580205728	0.1197737952738393	0.08734357190082645
ENSG00000166851	1.0	0.5266415210420842	0.008354457955911823	0.07935980860927153	0.11314013774834436	0.06019877775551102
ENSG00000145703	1.0	1.3478062725450901	0.040200561923847696	0.16094597842377262	0.14558402913436694	0.17163234268537075
ENSG00000143207	1.0	0.35500770941883764	0.0177322595991984	0.07629680417246175	0.15655314436717663	0.0659280629258517
ENSG00000019144	1.0	0.5621651783567134	0.01156838981963928	0.12628788233164376	0.170862979217958	0.089166027254509
ENSG00000204252	1.0	1.2183167274549098	0.08354561082164329	0.32158237450199206	0.30244937450199205	0.3583017234468938
ENSG00000116285	1.0	0.7765815090180361	0.02579565651302605	0.20576664837310196	0.227060768329718	0.15569558917835674
ENSG00000180228	1.0	0.08903279659318636	0.002610315611222445	0.11276922261146498	0.6269012101910828	0.05497844428857716
ENSG00000132002	1.0	0.5313825310621243	0.006294112024048097	0.1466306677419355	0.21241593548387097	0.09231388937875751
ENSG00000106004	1.0	0.13327827274549098	0.025680966673346694	0.11385529629629629	0.5480151925925927	0.0785347995991984
ENSG00000142632	1.0	0.6316650380761523	0.03326106673346693	0.183643614622057	0.23167566641883514	0.14798083366733467
ENSG00000105370	1.0	0.2353598597194389	0.008177290380761523	0.10991248045977009	0.2681460287356322	0.07124961603206413
ENSG00000083168	1.0	1.0348860300601204	0.022643605611222445	0.12190805947973987	0.11959488679339669	0.11118979358717436
ENSG00000121210	1.0	0.9271267294589178	0.0222815498997996	0.26653334910958904	0.27480216315068495	0.21771336272545092
ENSG00000156795	1.0	0.32503172945891784	0.017345369859719437	0.19664352427184467	0.38233332524271846	0.128921751503006
ENSG00000164512	1.0	0.7187790961923848	0.03606562845691383	0.21817734634146346	0.2558484260162601	0.18330844488977954
ENSG00000140548	1.0	0.5972073126252504	0.013110557374749499	0.09666761430722894	0.12030930045180722	0.07537393486973948
ENSG00000138741	1.0	0.5483637775551102	0.0027985368537074146	0.039702047294117644	0.05583204858823528	0.028754519639278556
ENSG00000004948	1.0	1.3658054709418836	0.05047568977955913	0.19949170063157895	0.17952046042105263	0.23761427254509018
ENSG00000008226	1.0	1.3328906012024047	0.0546155879759519	0.2884071685549133	0.25903271156069363	0.2905751923847696
ENSG00000114648	1.0	0.3466703667334669	0.0028733420440881763	0.055233395993031356	0.09529391045296168	0.03494890901803607
ENSG00000152582	1.0	1.421479398797595	0.06326577234468939	0.30681886681342874	0.2701036378095762	0.31664699999999996
ENSG00000107614	1.0	1.0941803406813628	0.05586171943887776	0.2498923969387755	0.23668813545918366	0.2683051623246493
ENSG00000012822	1.0	0.8470607234468939	0.02713229699398798	0.164628836849711	0.17594850404624277	0.13734076152304608
ENSG00000115970	1.0	0.9910111462925851	0.047770747094188375	0.29915880276639345	0.2984471567622951	0.27359736673346696
ENSG00000099958	1.0	0.5892517194388778	0.026524671242484966	0.13647829301310044	0.1828893711790393	0.13128816052104209
ENSG00000149654	1.0	0.4482337414829659	0.010112538256513027	0.06111607128205127	0.09825022935897436	0.05519293006012024
ENSG00000103653	1.0	0.15005436072144288	0.002667555410821644	0.047892401555555554	0.17110675288888885	0.029188455711422846
ENSG00000086475	1.0	0.03450084849699399	0.00013258072144288577	0.05290788880407125	0.5755658702290076	0.02088305571142285
ENSG00000130734	1.0	0.6209287595190381	0.028729756312625247	0.1658253953488372	0.2043236763213531	0.13357533266533064
ENSG00000204539	1.0	2.1533151703406817	0.056504223246492985	0.30287866666666663	0.2264223263473054	0.32220162324649304
ENSG00000142910	1.0	0.8068224889779559	0.025412707034068133	0.15755277366167025	0.17598499057815845	0.13720064328657314
ENSG00000077585	1.0	0.46985565931863726	0.012169416252505012	0.11241311632124351	0.17912830803108812	0.09082158977955912
ENSG00000169016	1.0	0.42570257715430865	0.01988472521042084	0.12946684689922483	0.21702900775193795	0.10250616052104208
ENSG00000003056	1.0	0.6899380501002003	0.023861337955911825	0.15512096810035844	0.18735344193548387	0.16439083767535068
ENSG00000166069	1.0	0.8377288597194389	0.06618773386773548	0.4018018858131488	0.4319294498269896	0.36589777154308617
ENSG00000139684	1.0	1.0532893527054108	0.02981850821643287	0.1531350145390071	0.1513738879432624	0.1358873507014028
ENSG00000188467	1.0	0.8055181563126252	0.04510215631262524	0.24566311215139444	0.2712807079681275	0.2109951963927856
ENSG00000116885	1.0	1.1230524729458917	0.04498470400801603	0.2000510178947368	0.19083092157894738	0.19356922845691385
ENSG00000147874	1.0	1.2305814428857715	0.12858043326653304	0.4834772554744526	0.4467419405630865	0.4990844488977956
ENSG00000164620	1.0	1.0009725931863727	0.07810357795591183	0.26522530263157895	0.2688820953947369	0.2510845871743487
ENSG00000005448	1.0	0.7347771923847696	0.03380491543086172	0.21801598149253731	0.2559271194029851	0.17765553306613227
ENSG00000068878	1.0	0.6278165891783567	0.009673348376753507	0.08053987889960294	0.10342636880317639	0.06049070080160321
ENSG00000187838	1.0	0.8272338416833668	0.019613543527054113	0.16964342432432433	0.18430971351351352	0.1338266593186373
ENSG00000168070	1.0	1.0861727515030062	0.11340154529058118	0.36742132038834957	0.3519572669902913	0.3790628897795591
ENSG00000166086	1.0	0.6753376072144289	0.02623312028056113	0.1883898306451613	0.22139946451612905	0.2573832044088176
ENSG00000077097	1.0	1.0891695130260524	0.010951051563126254	0.07090510877742946	0.0675420121630094	0.06036178056112224
ENSG00000060688	1.0	0.04099411162324649	0.0006549418036072143	0.04541601201117318	0.5181286145251397	0.021814308416833662
ENSG00000119285	1.0	0.9382683026052105	0.039128661184210524	0.21778440518207284	0.22463647077497667	0.19086468201754386
ENSG00000177565	1.0	0.4802156993987976	0.005785892705410821	0.03895441828793774	0.07243245953307392	0.027470665330661323
ENSG00000139746	1.0	0.5439492905811624	0.00892260749498998	0.05229533650793651	0.07580841418650794	0.04181547174348697
ENSG00000136169	1.0	1.0700681983967935	0.10659563286573145	0.4005880906515581	0.3901376444759207	0.40238488376753506
ENSG00000158859	1.0	0.8102145551102204	0.027769140881763524	0.1418083841288783	0.15721859451073986	0.1280402745490982
ENSG00000141380	1.0	0.368250380761523	0.001841389599198397	0.08246316324582338	0.16088528878281622	0.044026093186372746
ENSG00000167778	1.0	0.03263317094188377	0.0009771245290581161	0.033724239954853276	0.45439653724604967	0.01633575551102204
ENSG00000160310	1.0	0.6063225631262525	0.011220588777555109	0.11453540552995393	0.14836154516129033	0.0924204765531062
ENSG00000169217	1.0	0.6661586032064128	0.023918819338677358	0.1418171026392962	0.17446486627565982	0.11674412104208416
ENSG00000082512	1.0	0.5933120841683367	0.02686588605210421	0.21425295617173526	0.27274936851520576	0.16175043486973947
ENSG00000151893	1.0	0.3040412625250501	0.02294316084168337	0.15301112324324326	0.33725414054054054	0.10866874909819639
ENSG00000169087	1.0	1.0079173406813628	0.09967282104208416	0.3163024897959184	0.3175936448979592	0.39495830460921844
ENSG00000076108	1.0	0.9570495130260521	0.05379877054108217	0.21374975005252103	0.22017614726890758	0.20997820641282564
ENSG00000160767	1.0	0.6448541102204408	0.01769408995991984	0.14306738428143712	0.17772237320359283	0.10717781943887776
ENSG00000149403	1.0	0.43568512424849704	0.005909414529058118	0.0486910854754441	0.08109831024033438	0.03773899739478958
ENSG00000125246	1.0	0.8786043827655311	0.04007424148296594	0.18773897286135696	0.20237134011799413	0.172602124248497
ENSG00000123454	1.0	1.220366492985972	0.04655793006012024	0.18869127332242225	0.1729315193126023	0.20818285571142284
ENSG00000023228	1.0	0.7855170480961924	0.013110125390781562	0.0950598349381018	0.10703943356258597	0.07723529959919839
ENSG00000146648	1.0	0.834752234468938	0.01383631002004008	0.11309430347163421	0.12113291651143097	0.09332793246492986
ENSG00000134326	1.0	0.9748195891783568	0.036415549298597194	0.2732977582159624	0.2770915023474178	0.25749689779559115
ENSG00000158792	1.0	0.6904949258517034	0.04172509038076152	0.20931925108958838	0.2450018578692494	0.1823282665330661
ENSG00000140835	1.0	1.2188876793587176	0.08238698196392785	0.2554647364341085	0.24044365297157624	0.2974083166332665
ENSG00000163380	1.0	1.1349900561122246	0.02813841903807615	0.17690234964285714	0.17092539767857146	0.1812425230460922
ENSG00000148343	1.0	0.60094726252505	0.014986186753507014	0.11859733636363635	0.15228153973063974	0.0901798498997996
ENSG00000114209	1.0	0.06751462545090181	0.004858770300601203	0.09148721981132077	0.6295012641509434	0.043540755110220444
ENSG00000148948	1.0	0.04688718076152305	0.00124937374749499	0.0242115845625	0.26783475156250003	0.0114999304008016
ENSG00000155875	1.0	1.5462913026052103	0.07409345410821644	0.30318610947368424	0.25901272842105266	0.3290650440881764
ENSG00000160469	1.0	0.46314325450901805	0.0015999315230460923	0.03512112467302452	0.05905395163487739	0.023118608016032063
ENSG00000114388	1.0	0.10813870360721443	0.002146398837675351	0.04386338236842105	0.1997421947368421	0.024581680961923848
ENSG00000196652	1.0	0.6110570040080161	0.02576684488977956	0.23223643433014354	0.29102092105263155	0.1705276132264529
ENSG00000065615	1.0	0.9851563126252505	0.045236629458917835	0.3131110807692308	0.31386952307692306	0.2806224488977956
ENSG00000136918	1.0	1.0188354549098195	0.05067183426853707	0.29476866778523486	0.29490562080536914	0.27178527254509016
ENSG00000137106	1.0	1.3180641983967936	0.03364175771543086	0.16136763829787235	0.14353524863221884	0.16375501603206413
ENSG00000168566	1.0	0.6537692364729458	0.03288340907815631	0.20600174705882351	0.25237892647058824	0.1626221362725451
ENSG00000102908	1.0	0.8234539298597194	0.02309924529058116	0.14491083123342174	0.16087768315649867	0.12567372144288577
ENSG00000187498	1.0	1.2954657114228456	0.01581455509018036	0.11099152902439026	0.09953638979268292	0.0993868402805611
ENSG00000137996	1.0	0.5917975290581162	0.014597499719438878	0.13184392841530054	0.17360288333333335	0.09829411703406814
ENSG00000085276	1.0	0.790429376753507	0.021214639278557115	0.1151906146527117	0.12845616108468128	0.10005214328657314
ENSG00000138587	1.0	0.9610281082164329	0.02985810224448898	0.26371843951612906	0.26464354435483867	0.21380994388777555
ENSG00000163961	1.0	1.044725234468938	0.07919165270541081	0.4128121225919439	0.40492065499124347	0.3894209759519038
ENSG00000173212	1.0	1.085109759519038	0.027901534068136277	0.25724814049586775	0.24618996363636364	0.24317371943887775
ENSG00000102879	1.0	0.8471352222222223	0.017372390120240482	0.07654553961038961	0.08673552229437229	0.07578060501002004
ENSG00000157992	1.0	0.9151384869739478	0.045925879358717434	0.24611490871369296	0.2587767219917012	0.22621045891783567
ENSG00000158711	1.0	0.7542178617234468	0.025258846693386777	0.16973647824074073	0.19283361597222223	0.14347081763527053
ENSG00000135697	1.0	1.0815449699398796	0.02719567154308617	0.18506874311926605	0.17808662128440367	0.17229523446893788
ENSG00000156671	1.0	1.0383003166332665	0.021129731182364726	0.08264196477541372	0.0839640096926714	0.08086458356713427
ENSG00000121073	1.0	0.47692076152304613	0.015484395931863728	0.09341570900621117	0.15228160559006212	0.08021420200400801
ENSG00000103174	1.0	1.0285104448897795	0.061066044088176355	0.23364308665377176	0.22994558104448745	0.23622732264529056
ENSG00000139725	1.0	0.6079633987975952	0.016738223426853712	0.10323704904761903	0.1334729819047619	0.096141650501002
ENSG00000101109	1.0	0.5477688296593186	0.0018970190781563126	0.0688834952772074	0.10047246570841889	0.044398716833667334
ENSG00000167615	1.0	0.6700456	0.008904208416833667	0.10440230674157303	0.12602438264669164	0.07299861002004009
ENSG00000177455	1.0	1.2952769939879758	0.11066578016032062	0.41214427956989247	0.3798491362007168	0.43745240681362724
ENSG00000100099	1.0	1.1246504749498998	0.0697761611222445	0.34625384084507044	0.3329396352112676	0.3291828997995992
ENSG00000141385	1.0	0.5647079859719439	0.012555265090180361	0.10276690841708541	0.12779039610552761	0.078630603006012
ENSG00000183049	1.0	0.17834033226452903	0.0008128929859719437	0.04674391352112676	0.13703273352112677	0.025965962925851706
ENSG00000144040	1.0	0.18256910821643288	0.011277691683366734	0.06088714662756598	0.2218967272727273	0.08096452745490981
ENSG00000124177	1.0	0.827257501002004	0.03313023006012024	0.17245510022058824	0.18612861224264704	0.15050163326653307
ENSG00000120075	1.0	0.10427822124248497	0.016695102324649304	0.10352360223048328	0.5084748550185874	0.06681478076152304
ENSG00000119723	1.0	0.8109124829659319	0.034533867535070144	0.18399366503198294	0.20285832686567165	0.16478224048096193
ENSG00000105976	1.0	0.8665342865731462	0.03318713146292585	0.16573889298626174	0.17689655372378887	0.15308787174348698
ENSG00000157110	1.0	0.3917699939879759	0.03028784517034068	0.12454782772727271	0.2644391681818182	0.10454841302605208
ENSG00000170425	1.0	0.6726151623246492	0.03607813126252505	0.20637663063063066	0.2510341171171171	0.1814722144288577
ENSG00000101347	1.0	1.727619498997996	0.12400238617234469	0.2612726854864434	0.21826938118022327	0.39708814028056116
ENSG00000011405	1.0	0.7727844709418838	0.03805478557114229	0.19307298146832447	0.22069147584369453	0.16433697795591184
ENSG00000148848	1.0	0.802569633266533	0.03551001583166333	0.192506606613455	0.20928690592930446	0.1782155871743487
ENSG00000168476	1.0	0.7544278857715431	0.03260009298597194	0.16468592209302324	0.18544526627906976	0.1403068356713427
ENSG00000080822	1.0	0.7555549258517034	0.018864476513026054	0.13630800472440946	0.16164280826771654	0.10204837575150301
ENSG00000131153	1.0	0.19850512024048098	0.007110995430861725	0.12908665913978493	0.3334498440860215	0.07478183466933869
ENSG00000166450	1.0	0.5854468116232465	0.016863221362725448	0.14226925035523977	0.18771913845470692	0.11030689719438877
ENSG00000104231	1.0	0.7882852204408818	0.03710021503006012	0.25777539776951675	0.2861174907063197	0.208906124248497
ENSG00000111596	1.0	0.13900876192384767	0.023955484689378758	0.15281712717190388	0.6389563086876155	0.09407743667334668
ENSG00000120279	1.0	0.8728406673346694	0.030323811923847695	0.21258176315789476	0.2244276609649123	0.17561912024048096
ENSG00000110169	1.0	1.9952312825651302	0.10981098436873749	0.3086268258064517	0.243307803655914	0.39553673947895795
ENSG00000156970	1.0	0.8668659118236474	0.042689944689378756	0.2966740703422053	0.3156577072243346	0.2558453406813627
ENSG00000100532	1.0	0.43731003006012026	0.02176121881763527	0.18912689189189189	0.2916001201201201	0.13441186973947897
ENSG00000143819	1.0	1.7342254509018036	0.04207977134268537	0.16515081074561402	0.14188511052631578	0.19811716432865734
ENSG00000167123	1.0	0.9395729458917835	0.03535930981963928	0.16813580973154363	0.16948747583892615	0.1540768136272545
ENSG00000171885	1.0	0.48528429659318634	0.008977711402805611	0.08779358018575853	0.13609280030959753	0.06252914589178356
ENSG00000263528	1.0	0.7466278176352705	0.03694733667334669	0.2008108605006954	0.22963298414464536	0.18170480160320643
ENSG00000118705	1.0	0.8982243126252505	0.01637768857715431	0.11690628022151899	0.12674790110759493	0.09808066072144289
ENSG00000121064	1.0	1.642336993987976	0.07067674829659318	0.22181596592920352	0.18811981592920354	0.2559681503006012
ENSG00000183638	1.0	1.0105600300601203	0.08644803907815632	0.5045505238095238	0.5023528936507937	0.46117155711422847
ENSG00000117569	1.0	0.013583548136272546	0.0005537392785571143	0.02903146560150376	0.6741021898496241	0.009323078376753505
ENSG00000103111	1.0	0.5745670080160321	0.02856808617234469	0.16469665930656935	0.21004888996350365	0.1322399118236473
ENSG00000100865	1.0	1.327744106212425	0.0831145619238477	0.26334198591549296	0.241546472769953	0.3048247755511022
ENSG00000141084	1.0	0.3637227394789579	0.010352952484969941	0.07283967258064515	0.13518094241935485	0.0523189623246493
ENSG00000094963	1.0	1.3099865030060118	0.02234807110220441	0.23212315561797753	0.20808119082397003	0.2004957134268537
ENSG00000004534	1.0	0.9834132805611221	0.05365357074148297	0.2288192571174377	0.22900275889679714	0.20780909018036073
ENSG00000103415	1.0	0.9873761803607214	0.04329795330661322	0.20539380126182966	0.2025698454258675	0.19384182965931865
ENSG00000104147	1.0	0.7707432685370742	0.053338113827655305	0.3725565196506551	0.4202745720524017	0.32274688577154315
ENSG00000167461	1.0	0.044820949899799595	0.0034368276553106212	0.04727382946859904	0.4220060144927536	0.026540664529058115
ENSG00000143028	1.0	1.0853555771543086	0.036344379358717434	0.11581440037735849	0.11865300641509434	0.17742864328657312
ENSG00000129083	1.0	0.12728371462925853	0.0017180231062124249	0.02882879350472193	0.13875894060860441	0.0159362753507014
ENSG00000139624	1.0	1.0400646893787575	0.06494621983967935	0.22748179336734695	0.2198863801020408	0.2204478256513026
ENSG00000105865	1.0	0.6653762865731463	0.04306726573146292	0.19831167578616352	0.25037775471698115	0.1737812104208417
ENSG00000168907	1.0	1.1090827955911824	0.045903573547094186	0.3055990042352941	0.28994907000000003	0.28760541683366736
ENSG00000070761	1.0	0.0031368110420841684	1.032993987975952e-05	0.021863922680412366	0.5413114432989691	0.0016653368236472944
ENSG00000008853	1.0	0.26594965130260523	0.0051366475150300605	0.05690006717032968	0.12764381854395607	0.03578704589178357
ENSG00000154040	1.0	2.1019882364729456	0.18345593587174347	0.43251862318840584	0.3311575196687371	0.5805004348697395
ENSG00000151025	1.0	0.7232278276553106	0.03757308276553106	0.2195478039636664	0.2577339876961189	0.18116626853707418
ENSG00000010319	1.0	0.7133178777555109	0.03467376032064128	0.23095624448767832	0.2694395499351491	0.1874094769539078
ENSG00000128965	1.0	0.7044646573146292	0.024075029799599197	0.1516047932735426	0.18869073542600898	0.12312145651302604
ENSG00000107447	1.0	1.3945719839679358	0.0638335498997996	0.22401598078431373	0.19950515960784315	0.2515600120240481
ENSG00000135457	1.0	0.07906443006012025	0.0028622969739478953	0.04815536374501991	0.32495464940239044	0.025136946092184368
ENSG00000094804	1.0	0.9263405531062124	0.0799491861723447	0.2870251146428571	0.29897707714285715	0.2845810200400801
ENSG00000108255	1.0	0.4224467855711423	0.01958545861723447	0.1671744527777778	0.2918620972222222	0.11225566813627255
ENSG00000198780	1.0	0.8101072304609219	0.04714503687374749	0.2524662298507463	0.2735385417910448	0.21428861723446896
ENSG00000134453	1.0	0.036977157314629264	0.0002848594188376753	0.049263855610972566	0.5668816558603491	0.02125146573146293
ENSG00000091490	1.0	0.8634395771543086	0.028818047494989982	0.16805692516188717	0.17953565282146158	0.15031179358717434
ENSG00000183580	1.0	0.46906351764705884	0.00696751729458918	0.05217562426160337	0.08121090822784811	0.04829498597194389
ENSG00000092010	1.0	0.5356283186372746	0.01847208877755511	0.11470897405857741	0.16485943138075315	0.08770381783567134
ENSG00000171954	1.0	0.8408210380761524	0.023332388376753506	0.12935164191729323	0.14067788101503756	0.13607146893787575
ENSG00000151490	1.0	0.5777117234468937	0.009775967935871743	0.10509352601491301	0.1407054536039768	0.07657737795591182
ENSG00000130517	1.0	0.4286012985971944	0.0011546894188376755	0.07165703857142858	0.11027758666666666	0.03898741643286574
ENSG00000143614	1.0	0.23768065731462926	0.0034740630861723448	0.04188315812816189	0.11915181332209106	0.02638382905811623
ENSG00000130997	1.0	1.0576402885771543	0.058507817034068134	0.3509120022988506	0.3433769896551724	0.3261854488977956
ENSG00000162236	1.0	0.2841616933867735	0.013166776933867736	0.12626239325842695	0.2792936910112359	0.08391155210420842
ENSG00000152520	1.0	0.3940603166332665	0.007326390621242486	0.07850363819163293	0.1410229403508772	0.052528887775551106
ENSG00000119900	1.0	1.0226495450901802	0.06551730641282566	0.2254626373015873	0.2265605566137566	0.23015760721442885
ENSG00000130396	1.0	0.8665935470941883	0.00969704749498998	0.11759065803021825	0.12454714784555121	0.08324356553106213
ENSG00000132535	1.0	0.06239100821643286	0.003592919158316633	0.048152979286694104	0.37239945953360765	0.02900834028056112
ENSG00000125970	1.0	1.2237468537074148	0.04534402164328657	0.15964950699999997	0.15063582233333334	0.17242613226452908
ENSG00000136122	1.0	0.8938134188376754	0.031086977354709423	0.2916582464539007	0.30509454078014187	0.25297138276553105
ENSG00000145990	1.0	0.29762699799599196	0.0071990115430861715	0.04420614935897436	0.08713576512820512	0.041646319238476955
ENSG00000138801	1.0	0.4062190431965443	0.00390845749498998	0.0511630532051282	0.08245955208333333	0.030409513426853708
ENSG00000172548	1.0	1.2481730761523044	0.028674637474949898	0.1576733150617284	0.14810875827160494	0.16434020841683367
ENSG00000105376	1.0	0.8416226092184369	0.032908375751503	0.19681608653637353	0.21076402844733985	0.16938459318637275
ENSG00000275835	1.0	0.6322257795591182	0.02226110480961924	0.18458462614634144	0.22798313678048782	0.13600819639278555
ENSG00000149201	1.0	1.2892540480961925	0.09191862004008017	0.3702124024390244	0.3398161432926829	0.39369637675350705
ENSG00000131149	1.0	0.8513164689378757	0.018822347895791586	0.14412465951787198	0.15377238719867	0.11435114028056112
ENSG00000164080	1.0	0.6517962985971943	0.015235517334669338	0.09843445021067415	0.1271107588483146	0.07995436793587175
ENSG00000218336	1.0	1.4243089311111112	0.0012404278677354708	0.0367674686077902	0.030805640605476282	0.031788425450901804
ENSG00000241127	1.0	1.0213589619238477	0.060535164729458905	0.38743850660792956	0.3867173920704845	0.35619270741482967
ENSG00000196684	1.0	1.1155649739478957	0.07533327154308617	0.3754180956521739	0.36065596231884056	0.36698175350701406
ENSG00000145386	1.0	0.6856541082164328	0.0361924755511022	0.2073711755196305	0.2520237182448037	0.16879680761523047
ENSG00000182938	1.0	0.8753458476953906	0.055994164328657316	0.2049511225303293	0.21761403778162913	0.21930140280561122
ENSG00000168427	1.0	0.64777350501002	0.0196212850501002	0.15533557910189982	0.18366159568221072	0.1214461883767535
ENSG00000026652	1.0	0.8735329258517034	0.013531018036072142	0.10482721503957786	0.11167958786279684	0.10481233787575152
ENSG00000167700	1.0	0.8608848356713428	0.04741201663326653	0.2714768571428572	0.29027814769975785	0.2338372244488978
ENSG00000161202	1.0	0.6020223787575151	0.0028620697394789573	0.04247953444909344	0.057025286750348674	0.028094536873747494
ENSG00000133878	1.0	0.3852724408817635	0.008367442384769538	0.08096448815165877	0.1353426516587678	0.057062300601202404
ENSG00000115107	1.0	0.9530352745490983	0.031158430460921847	0.15787809427402866	0.162537354601227	0.16106514028056115
ENSG00000185630	1.0	0.01770009895791583	0.0007083931062124248	0.03357829604651163	0.6299910255813953	0.011871841102204407
ENSG00000121964	1.0	1.326466380761523	0.11124236192384769	0.28395505274725275	0.252464989010989	0.3342603146292586
ENSG00000165669	1.0	1.114308871743487	0.0902663501002004	0.32210694420600855	0.3142461287553648	0.344373248496994
ENSG00000101452	1.0	0.43161154909819643	0.002983237715430861	0.0788715140625	0.12395190795454546	0.04981040781563126
ENSG00000165072	1.0	0.6834297434869739	0.03250169318637274	0.19910874264919942	0.23678941775836973	0.16054670941883767
ENSG00000132915	1.0	1.0073215891783567	0.015755085851703408	0.09403548571428572	0.09404148513356562	0.08830510260521042
ENSG00000164010	1.0	0.9673243947895791	0.04191469498997996	0.3216169513742072	0.32606973784355175	0.2829385090180361
